order_id,customer_id,product_id,order_date,quantity,channel,price,amount
543,1708,190,29-01-2023,2,Store,3967,7934
544,3332,212,23-03-2022,1,Web,2603,2603
545,1988,405,10-05-2024,1,Web,3658,3658
546,4603,64,23-03-2024,1,Mobile App,1311,1311
547,2569,360,14-04-2023,2,Web,2541,5082
548,161,414,16-09-2022,3,Store,4474,13422
549,4436,164,13-10-2022,1,Mobile App,1490,1490
550,3905,389,19-10-2022,1,Web,4923,4923
551,3574,469,09-08-2023,1,Mobile App,2644,2644
552,3178,38,18-08-2022,3,Web,2732,8196
553,1826,215,08-02-2023,1,Web,3718,3718
554,3925,19,30-06-2022,1,Web,326,326
555,1624,254,06-05-2023,2,Web,3560,7120
556,1177,74,01-10-2024,2,Mobile App,909,1818
557,4919,411,12-01-2022,2,Web,1003,2006
558,3721,483,27-03-2022,3,Web,2263,6789
559,4881,141,20-01-2024,2,Web,2923,5846
560,3221,393,21-06-2024,1,Mobile App,1139,1139
561,3260,17,18-09-2023,1,Web,3399,3399
562,131,95,22-11-2024,3,Web,3849,11547
563,3563,234,01-11-2023,3,Web,1244,3732
564,1500,428,17-02-2024,1,Mobile App,3451,3451
565,2789,301,21-11-2024,3,Web,4030,12090
566,4877,88,16-04-2022,1,Web,2292,2292
567,3709,298,09-09-2024,2,Mobile App,491,982
568,1708,51,02-02-2024,1,Store,1679,1679
569,1770,245,19-05-2022,3,Mobile App,1913,5739
570,1319,467,28-08-2022,2,Store,2607,5214
571,3380,442,06-05-2024,1,Store,4689,4689
572,2774,113,29-01-2022,3,Store,4957,14871
573,2991,442,12-05-2023,3,Store,4689,14067
574,3045,414,22-06-2024,2,Store,4474,8948
575,376,389,04-04-2022,1,Mobile App,4923,4923
576,3037,8,31-08-2023,1,Web,3946,3946
577,661,37,29-01-2024,3,Mobile App,1819,5457
578,1404,47,15-10-2024,2,Mobile App,1214,2428
579,741,100,17-07-2022,1,Web,2276,2276
580,304,345,12-06-2024,2,Web,4128,8256
581,1086,173,14-07-2023,3,Mobile App,3397,10191
582,4882,241,06-04-2024,1,Mobile App,2717,2717
583,3180,389,16-09-2022,3,Mobile App,4923,14769
584,1211,481,21-01-2023,1,Mobile App,1604,1604
585,3035,191,05-11-2022,3,Web,2546,7638
586,229,342,17-04-2024,1,Store,979,979
587,3120,431,20-03-2024,2,Mobile App,3506,7012
588,1855,234,11-11-2022,1,Store,1244,1244
589,268,281,16-11-2023,1,Store,3329,3329
590,2775,235,08-05-2023,3,Mobile App,1811,5433
591,2850,126,30-03-2022,1,Mobile App,391,391
592,4350,178,23-12-2022,1,Web,2592,2592
593,4966,477,10-03-2022,1,Store,3702,3702
594,2135,173,24-08-2024,3,Mobile App,3397,10191
595,3460,372,27-01-2024,1,Mobile App,2965,2965
596,2270,120,21-02-2022,2,Web,4954,9908
597,990,30,17-10-2022,2,Mobile App,1096,2192
598,4493,48,18-10-2022,3,Store,3590,10770
599,938,179,16-01-2024,1,Mobile App,3065,3065
600,440,94,12-08-2022,3,Mobile App,2066,6198
601,2359,55,20-07-2022,1,Web,1546,1546
602,2008,236,08-12-2024,3,Store,4381,13143
603,3346,439,15-01-2023,1,Store,4888,4888
604,4131,302,17-08-2023,1,Store,1703,1703
605,4817,287,08-06-2024,3,Mobile App,1093,3279
606,3744,418,28-03-2022,3,Mobile App,2659,7977
607,519,348,02-08-2024,3,Mobile App,3493,10479
608,269,74,07-09-2022,1,Store,909,909
609,4734,452,17-04-2023,3,Store,4376,13128
610,4186,417,02-08-2023,1,Store,973,973
611,1389,312,23-06-2023,2,Store,2721,5442
612,1695,442,30-07-2022,2,Mobile App,4689,9378
613,3274,122,21-04-2022,1,Web,3390,3390
614,1390,57,13-04-2022,1,Store,3795,3795
615,3866,273,16-06-2024,3,Web,2099,6297
616,3030,139,14-08-2022,1,Store,2049,2049
617,2336,199,09-10-2022,1,Web,2643,2643
618,3675,209,04-09-2024,2,Web,1075,2150
619,4577,476,29-11-2022,3,Web,2786,8358
620,501,273,27-10-2024,3,Mobile App,2099,6297
621,1662,361,20-06-2023,1,Web,2655,2655
622,2100,138,21-06-2024,3,Mobile App,2177,6531
623,103,410,26-10-2022,2,Web,3632,7264
624,2747,134,20-01-2024,2,Mobile App,563,1126
625,3277,337,30-11-2024,2,Store,2504,5008
626,3086,16,29-05-2023,1,Store,1093,1093
627,3538,103,08-11-2023,1,Web,1025,1025
628,1328,243,08-06-2023,2,Mobile App,4228,8456
629,2475,90,30-08-2022,2,Store,2640,5280
630,1680,4,18-03-2023,3,Mobile App,1890,5670
631,3747,62,22-08-2023,3,Mobile App,2388,7164
632,2563,212,28-02-2023,3,Store,2603,7809
633,4164,248,20-11-2022,3,Mobile App,2074,6222
634,3318,192,19-11-2023,2,Mobile App,3926,7852
635,2437,497,08-08-2023,3,Mobile App,2882,8646
636,308,56,23-07-2024,2,Store,3037,6074
637,3997,489,13-12-2024,2,Mobile App,1465,2930
638,1090,459,23-09-2024,1,Store,4124,4124
639,4556,407,01-07-2023,3,Mobile App,3668,11004
640,2395,289,07-08-2022,2,Mobile App,4926,9852
641,4005,31,07-12-2022,1,Store,4113,4113
642,667,391,15-07-2023,1,Store,1721,1721
643,4164,470,30-01-2023,2,Mobile App,919,1838
644,2235,389,14-10-2023,2,Mobile App,4923,9846
645,1237,421,21-07-2024,3,Web,4871,14613
646,1624,1,07-10-2022,3,Mobile App,3075,9225
647,1375,198,09-03-2024,2,Store,599,1198
648,3312,45,03-05-2024,2,Mobile App,3170,6340
649,177,47,24-03-2022,1,Web,1214,1214
650,1354,452,03-06-2023,1,Mobile App,4376,4376
651,2929,222,28-08-2024,1,Web,3127,3127
652,626,286,04-10-2024,1,Store,748,748
653,2655,81,26-11-2023,1,Store,345,345
654,3609,444,30-06-2023,3,Mobile App,471,1413
655,3716,280,21-10-2022,1,Web,3108,3108
656,4275,287,11-11-2022,2,Store,1093,2186
657,395,284,21-02-2022,3,Mobile App,3317,9951
658,1169,429,31-05-2024,1,Store,2405,2405
659,4972,491,08-05-2023,1,Mobile App,3017,3017
660,198,388,15-12-2024,1,Web,1241,1241
661,969,189,01-09-2024,2,Mobile App,3331,6662
662,3909,39,27-01-2023,1,Store,1216,1216
663,3156,83,19-04-2022,2,Mobile App,4938,9876
664,4765,408,04-01-2023,2,Store,688,1376
665,2505,327,19-01-2023,1,Web,3380,3380
666,1277,430,31-12-2023,1,Store,1853,1853
667,4168,437,19-08-2024,3,Store,3313,9939
668,4319,176,23-12-2024,3,Web,1669,5007
669,1270,9,27-06-2023,3,Web,3538,10614
670,1365,278,22-09-2022,2,Mobile App,4754,9508
671,924,383,29-12-2022,1,Web,3498,3498
672,471,258,08-10-2023,3,Store,744,2232
673,3017,347,14-12-2022,2,Mobile App,4204,8408
674,2055,272,06-02-2024,3,Web,2197,6591
675,4284,261,15-04-2022,3,Store,4684,14052
676,2052,396,26-01-2023,1,Web,2981,2981
677,2955,180,14-08-2023,1,Store,3117,3117
678,1149,154,28-03-2024,2,Web,3692,7384
679,3087,15,06-10-2022,1,Mobile App,3032,3032
680,960,67,25-01-2022,3,Mobile App,2426,7278
681,630,329,13-07-2024,2,Mobile App,1732,3464
682,775,187,01-11-2022,2,Store,4418,8836
683,360,348,18-02-2023,2,Mobile App,3493,6986
684,518,423,18-04-2022,2,Mobile App,1316,2632
685,1344,63,13-12-2023,1,Mobile App,3252,3252
686,1970,356,07-10-2022,3,Store,978,2934
687,3228,281,20-10-2022,1,Mobile App,3329,3329
688,2900,41,14-08-2024,1,Mobile App,4276,4276
689,935,28,04-12-2024,2,Web,2919,5838
690,1987,367,21-05-2023,1,Store,1546,1546
691,4997,277,14-03-2023,1,Mobile App,638,638
692,377,221,31-10-2022,3,Mobile App,1123,3369
693,3561,217,17-09-2022,2,Mobile App,1627,3254
694,1775,222,11-02-2024,1,Web,3127,3127
695,1506,61,17-01-2024,2,Web,2776,5552
696,2655,103,27-05-2023,3,Web,1025,3075
697,1011,185,09-02-2024,1,Mobile App,308,308
698,3478,395,07-09-2024,3,Store,4755,14265
699,1231,147,11-11-2022,3,Store,2219,6657
700,1178,75,12-09-2022,2,Web,2483,4966
701,3858,473,12-09-2024,2,Mobile App,4752,9504
702,2096,1,24-08-2023,2,Store,3075,6150
703,1673,416,03-05-2022,1,Mobile App,1601,1601
704,1929,469,23-01-2022,2,Web,2644,5288
705,3840,365,05-01-2024,1,Web,3062,3062
706,3179,333,18-09-2023,3,Mobile App,1396,4188
707,4269,162,14-10-2023,2,Store,1318,2636
708,2554,17,29-11-2023,3,Store,3399,10197
709,2446,243,13-03-2022,2,Web,4228,8456
710,4390,439,27-02-2023,3,Mobile App,4888,14664
711,552,367,26-05-2022,1,Web,1546,1546
712,2898,19,26-10-2023,3,Store,326,978
713,1040,330,18-07-2022,1,Mobile App,2817,2817
714,885,426,01-12-2023,2,Mobile App,728,1456
715,3052,59,27-02-2022,2,Web,4177,8354
716,4230,201,16-09-2024,2,Mobile App,1382,2764
717,4867,115,09-10-2022,1,Mobile App,3981,3981
718,3598,203,02-08-2024,2,Mobile App,3218,6436
719,2556,294,24-11-2024,1,Mobile App,4608,4608
720,1090,31,06-10-2024,1,Web,4113,4113
721,4576,194,05-07-2024,3,Mobile App,3122,9366
722,4959,472,14-04-2022,2,Store,2707,5414
723,459,106,13-09-2023,3,Web,4127,12381
724,4722,367,26-08-2023,1,Mobile App,1546,1546
725,4255,453,23-04-2023,3,Web,457,1371
726,2008,306,21-10-2024,2,Store,3748,7496
727,1921,126,20-12-2022,1,Mobile App,391,391
728,4528,414,13-08-2022,3,Mobile App,4474,13422
729,1004,103,26-11-2024,2,Web,1025,2050
730,3084,163,26-09-2023,2,Web,2253,4506
731,2115,315,24-03-2022,3,Web,1098,3294
732,2590,121,09-10-2022,1,Web,1736,1736
733,2144,240,22-11-2024,2,Web,529,1058
734,4311,401,24-06-2022,1,Mobile App,2939,2939
735,2242,95,04-05-2024,2,Web,3849,7698
736,4981,450,26-02-2022,1,Web,3877,3877
737,2087,208,17-02-2022,1,Web,2409,2409
738,939,149,22-08-2023,2,Store,3620,7240
739,4302,350,20-04-2024,3,Mobile App,3996,11988
740,3971,308,17-02-2023,3,Web,4549,13647
741,4000,193,24-09-2023,3,Mobile App,4371,13113
742,4651,142,01-10-2023,1,Mobile App,1497,1497
743,3409,272,28-09-2022,3,Web,2197,6591
744,771,311,06-09-2024,3,Store,2587,7761
745,249,393,13-01-2022,2,Store,1139,2278
746,373,497,26-08-2022,1,Mobile App,2882,2882
747,2927,392,18-07-2024,3,Web,735,2205
748,3858,201,01-07-2024,2,Mobile App,1382,2764
749,4931,162,06-05-2024,1,Mobile App,1318,1318
750,702,109,30-11-2022,2,Web,3187,6374
751,2186,417,02-05-2022,3,Store,973,2919
752,942,470,29-10-2023,1,Mobile App,919,919
753,3915,350,14-04-2024,1,Mobile App,3996,3996
754,794,263,03-07-2023,3,Mobile App,1467,4401
755,678,210,06-12-2022,2,Mobile App,1752,3504
756,1562,149,08-07-2022,1,Mobile App,3620,3620
757,4054,256,19-03-2022,1,Web,2563,2563
758,453,389,13-12-2024,1,Store,4923,4923
759,2467,199,20-03-2023,3,Web,2643,7929
760,3657,396,07-12-2024,2,Web,2981,5962
761,4147,443,30-04-2023,3,Web,1471,4413
762,3755,337,25-03-2024,1,Store,2504,2504
763,210,186,22-10-2022,2,Web,897,1794
764,4984,344,19-01-2024,2,Store,4012,8024
765,1927,165,19-07-2023,3,Mobile App,4006,12018
766,4946,108,14-01-2024,3,Mobile App,3919,11757
767,3967,83,01-11-2022,1,Web,4938,4938
768,1878,301,26-07-2024,3,Mobile App,4030,12090
769,627,80,06-12-2023,3,Mobile App,2055,6165
770,2727,253,07-03-2024,3,Mobile App,1516,4548
771,1459,25,18-02-2024,3,Web,2048,6144
772,2825,283,29-06-2022,3,Web,4597,13791
773,1251,51,15-01-2022,1,Store,1679,1679
774,4759,375,11-06-2023,2,Mobile App,831,1662
775,4364,426,14-06-2023,3,Web,728,2184
776,2164,108,22-04-2023,2,Mobile App,3919,7838
777,1624,455,27-09-2024,2,Web,2270,4540
778,1854,238,19-04-2022,3,Store,1158,3474
779,754,426,09-02-2024,3,Store,728,2184
780,1869,316,19-08-2023,2,Web,3575,7150
781,182,328,29-12-2023,1,Mobile App,4854,4854
782,1514,463,21-11-2023,2,Store,4286,8572
783,903,186,06-11-2022,1,Web,897,897
784,3345,80,20-04-2023,2,Store,2055,4110
785,3454,328,17-11-2023,3,Web,4854,14562
786,3608,484,30-10-2024,1,Store,3607,3607
787,2557,96,15-07-2024,2,Web,2609,5218
788,2140,382,25-05-2022,1,Store,2110,2110
789,4245,465,07-02-2022,3,Store,4564,13692
790,2165,484,13-02-2022,1,Web,3607,3607
791,2613,150,27-01-2023,3,Store,404,1212
792,2022,352,29-09-2024,3,Web,3296,9888
793,2822,442,11-11-2024,1,Store,4689,4689
794,2282,395,12-12-2023,3,Store,4755,14265
795,1571,365,27-09-2023,3,Web,3062,9186
796,1973,6,05-09-2024,3,Store,1861,5583
797,3987,22,18-06-2024,1,Store,3401,3401
798,2245,462,03-04-2024,3,Web,2110,6330
799,2443,220,24-10-2024,2,Mobile App,1056,2112
800,714,359,23-05-2024,3,Web,1134,3402
801,3546,12,07-09-2024,2,Mobile App,4631,9262
802,223,283,05-06-2022,1,Store,4597,4597
803,864,385,17-04-2022,2,Mobile App,4794,9588
804,4626,192,11-04-2022,3,Mobile App,3926,11778
805,1426,458,31-03-2023,3,Web,3095,9285
806,2305,225,16-07-2023,3,Mobile App,2146,6438
807,654,336,31-01-2024,3,Mobile App,1344,4032
808,1160,167,26-03-2024,3,Store,2596,7788
809,1843,316,20-11-2024,3,Web,3575,10725
810,444,116,18-04-2022,1,Web,4438,4438
811,2466,326,15-04-2023,3,Mobile App,4301,12903
812,4670,438,30-10-2023,2,Store,1967,3934
813,4437,409,02-07-2024,2,Web,3091,6182
814,2858,498,27-10-2024,2,Store,1429,2858
815,1281,148,08-04-2024,1,Mobile App,2591,2591
816,3040,36,26-10-2023,2,Mobile App,3687,7374
817,3796,407,06-01-2023,2,Web,3668,7336
818,3638,464,23-07-2024,2,Mobile App,2426,4852
819,3759,385,07-08-2023,1,Store,4794,4794
820,100,245,13-02-2023,2,Store,1913,3826
821,2087,478,25-12-2024,2,Mobile App,3896,7792
822,2311,411,29-03-2023,1,Mobile App,1003,1003
823,4246,308,15-12-2022,3,Store,4549,13647
824,2738,130,19-05-2022,2,Mobile App,1131,2262
825,1608,240,05-10-2022,3,Mobile App,529,1587
826,2954,405,30-10-2024,2,Mobile App,3658,7316
827,3982,393,13-09-2022,1,Store,1139,1139
828,3195,367,27-11-2024,3,Mobile App,1546,4638
829,4340,344,01-11-2024,1,Store,4012,4012
830,4683,304,07-02-2023,3,Web,1404,4212
831,3093,105,27-01-2023,1,Mobile App,4681,4681
832,2963,167,14-11-2023,3,Mobile App,2596,7788
833,2663,42,18-03-2024,3,Mobile App,2081,6243
834,856,455,01-05-2023,3,Web,2270,6810
835,2147,254,08-12-2022,2,Mobile App,3560,7120
836,4926,350,30-11-2024,3,Store,3996,11988
837,1387,301,16-12-2022,3,Mobile App,4030,12090
838,1717,386,26-02-2023,2,Store,2862,5724
839,4152,460,17-06-2023,2,Store,2677,5354
840,1726,205,29-05-2024,1,Store,3100,3100
841,1954,195,17-05-2024,1,Store,391,391
842,185,171,18-07-2024,2,Store,3482,6964
843,522,250,17-03-2024,2,Mobile App,381,762
844,2312,104,12-05-2023,2,Mobile App,4103,8206
845,1249,363,20-08-2024,2,Mobile App,2853,5706
846,1659,402,30-08-2023,2,Store,4189,8378
847,1003,39,23-02-2023,1,Web,1216,1216
848,3228,236,25-12-2024,2,Mobile App,4381,8762
849,3139,134,14-09-2023,2,Mobile App,563,1126
850,1929,252,20-05-2023,1,Mobile App,3109,3109
851,394,170,21-07-2023,3,Store,1680,5040
852,1618,436,28-06-2022,1,Mobile App,1806,1806
853,3642,283,26-04-2024,1,Store,4597,4597
854,661,207,03-03-2023,2,Mobile App,4251,8502
855,4165,500,16-01-2022,3,Mobile App,4766,14298
856,320,143,16-03-2023,1,Store,2778,2778
857,2225,19,13-05-2023,3,Store,326,978
858,584,190,31-01-2024,1,Mobile App,3967,3967
859,3601,64,21-09-2023,2,Store,1311,2622
860,582,230,20-06-2023,1,Store,3549,3549
861,3697,307,22-01-2024,1,Store,2161,2161
862,1768,175,10-05-2022,1,Web,4101,4101
863,1557,313,30-05-2023,3,Store,4272,12816
864,1799,20,24-03-2024,3,Store,3567,10701
865,4207,276,12-04-2024,2,Web,1427,2854
866,999,338,29-03-2023,3,Store,4202,12606
867,758,448,28-07-2024,3,Web,2488,7464
868,283,226,27-05-2024,3,Mobile App,1540,4620
869,4897,231,04-05-2022,2,Mobile App,2092,4184
870,131,101,23-02-2022,2,Mobile App,4273,8546
871,1294,227,31-10-2022,2,Store,4911,9822
872,61,294,10-02-2024,2,Web,4608,9216
873,2212,38,19-10-2024,1,Mobile App,2732,2732
874,1549,65,19-09-2023,2,Store,3764,7528
875,4368,499,11-03-2024,2,Mobile App,2574,5148
876,1782,76,17-05-2024,1,Mobile App,2831,2831
877,38,389,29-11-2023,1,Mobile App,4923,4923
878,3632,192,15-08-2023,3,Store,3926,11778
879,2665,123,07-07-2024,3,Web,1670,5010
880,474,125,22-05-2022,2,Web,1936,3872
881,59,27,11-07-2024,3,Web,2176,6528
882,2637,103,26-06-2022,1,Web,1025,1025
883,2615,276,27-04-2022,3,Store,1427,4281
884,2615,60,09-08-2024,3,Store,1281,3843
885,5000,168,04-02-2024,2,Store,1074,2148
886,4479,83,13-02-2024,1,Mobile App,4938,4938
887,1412,486,20-11-2022,1,Web,4594,4594
888,85,463,01-01-2023,3,Store,4286,12858
889,1534,6,15-04-2023,3,Mobile App,1861,5583
890,3798,457,27-05-2022,3,Mobile App,3203,9609
891,2675,164,16-11-2023,2,Mobile App,1490,2980
892,2874,368,31-05-2023,3,Web,2072,6216
893,3121,471,09-11-2023,3,Store,3202,9606
894,1091,202,25-07-2023,2,Mobile App,3256,6512
895,2835,449,05-05-2022,1,Store,2793,2793
896,4225,395,05-05-2024,2,Mobile App,4755,9510
897,2077,177,04-09-2022,3,Mobile App,2364,7092
898,3191,370,02-10-2022,3,Store,491,1473
899,4788,340,15-04-2022,1,Mobile App,1896,1896
900,4229,156,12-03-2022,2,Mobile App,4083,8166
901,1209,278,23-06-2022,3,Mobile App,4754,14262
902,3578,340,01-10-2022,1,Web,1896,1896
903,4742,303,25-02-2022,3,Mobile App,2290,6870
904,2582,102,13-06-2024,1,Web,2790,2790
905,3788,80,03-09-2022,3,Web,2055,6165
906,516,194,17-10-2023,3,Store,3122,9366
907,2213,281,25-08-2023,1,Web,3329,3329
908,2975,91,03-06-2023,1,Mobile App,1788,1788
909,933,67,01-06-2022,3,Web,2426,7278
910,1664,215,23-12-2023,1,Store,3718,3718
911,557,416,27-05-2024,3,Store,1601,4803
912,1672,145,25-10-2023,3,Mobile App,400,1200
913,993,40,16-10-2024,2,Web,2370,4740
914,1629,212,12-11-2024,3,Web,2603,7809
915,1692,286,23-01-2024,3,Store,748,2244
916,4853,59,25-12-2023,1,Store,4177,4177
917,1105,28,23-09-2023,2,Store,2919,5838
918,1271,47,03-01-2023,1,Store,1214,1214
919,2903,237,17-02-2024,1,Store,4826,4826
920,4745,117,22-12-2024,3,Web,2216,6648
921,1410,151,16-08-2023,3,Web,993,2979
922,3647,83,04-10-2022,3,Web,4938,14814
923,1331,57,17-07-2022,1,Mobile App,3795,3795
924,4724,217,14-08-2024,1,Mobile App,1627,1627
925,2055,472,16-05-2023,3,Mobile App,2707,8121
926,954,385,03-06-2022,1,Web,4794,4794
927,1843,220,05-04-2022,2,Web,1056,2112
928,2803,285,20-02-2023,2,Mobile App,4859,9718
929,10,492,11-06-2023,2,Web,3453,6906
930,2610,242,10-03-2022,1,Store,477,477
931,122,434,10-05-2024,2,Mobile App,2176,4352
932,4783,320,23-07-2022,3,Web,3560,10680
933,2561,99,10-01-2023,3,Store,1742,5226
934,3038,242,02-01-2023,3,Mobile App,477,1431
935,441,465,15-02-2023,2,Web,4564,9128
936,2750,203,03-03-2024,2,Web,3218,6436
937,591,37,17-11-2023,1,Store,1819,1819
938,1369,246,21-07-2022,3,Mobile App,3140,9420
939,1990,445,01-04-2022,1,Web,4926,4926
940,1362,128,22-02-2022,2,Store,484,968
941,3774,135,17-05-2024,1,Web,1586,1586
942,2065,346,24-11-2024,3,Web,1429,4287
943,2416,343,10-01-2023,1,Mobile App,4598,4598
944,2952,64,19-09-2022,1,Mobile App,1311,1311
945,2769,274,01-10-2023,2,Web,4707,9414
946,3417,29,26-02-2023,2,Web,479,958
947,1577,487,17-12-2024,2,Mobile App,2087,4174
948,115,370,05-05-2023,2,Web,491,982
949,1369,226,24-03-2023,3,Web,1540,4620
950,139,60,28-06-2023,3,Web,1281,3843
951,4924,486,15-11-2024,1,Store,4594,4594
952,4942,54,11-11-2023,3,Store,1100,3300
953,3374,328,26-08-2024,1,Mobile App,4854,4854
954,1316,149,14-04-2023,2,Web,3620,7240
955,74,405,23-01-2022,1,Web,3658,3658
956,3847,58,09-01-2023,1,Store,3557,3557
957,484,433,20-10-2022,3,Mobile App,2928,8784
958,4112,36,01-09-2023,1,Mobile App,3687,3687
959,1550,145,23-09-2024,3,Web,400,1200
960,1360,250,03-12-2023,1,Web,381,381
961,1897,80,18-04-2022,3,Store,2055,6165
962,4225,437,03-11-2024,2,Store,3313,6626
963,511,15,07-09-2024,3,Mobile App,3032,9096
964,423,463,17-05-2024,2,Store,4286,8572
965,2433,40,17-06-2023,3,Store,2370,7110
966,1907,81,13-08-2022,2,Mobile App,345,690
967,4328,307,16-08-2023,2,Mobile App,2161,4322
968,959,193,13-02-2023,3,Mobile App,4371,13113
969,825,397,27-03-2024,2,Web,1950,3900
970,65,166,29-05-2024,1,Web,3957,3957
971,4929,458,04-09-2022,1,Store,3095,3095
972,4711,353,14-12-2022,2,Store,3894,7788
973,3349,410,02-02-2022,2,Store,3632,7264
974,801,204,20-02-2024,2,Web,1665,3330
975,278,211,27-03-2022,3,Web,1981,5943
976,1718,399,13-07-2022,1,Mobile App,2561,2561
977,2414,373,09-06-2022,2,Mobile App,2863,5726
978,1239,389,18-01-2023,2,Web,4923,9846
979,4524,258,09-08-2022,3,Web,744,2232
980,1487,115,26-11-2023,1,Web,3981,3981
981,4682,334,28-08-2023,2,Store,4479,8958
982,3299,349,06-05-2024,1,Mobile App,617,617
983,4471,233,08-04-2022,3,Store,4242,12726
984,2996,449,22-06-2022,1,Mobile App,2793,2793
985,93,77,16-02-2023,2,Web,3161,6322
986,3532,497,19-03-2024,2,Store,2882,5764
987,1841,316,21-09-2023,1,Mobile App,3575,3575
988,3528,96,08-09-2024,3,Store,2609,7827
989,1622,98,10-09-2024,3,Web,2704,8112
990,1562,56,08-09-2023,3,Mobile App,3037,9111
991,1417,118,25-02-2024,3,Web,1674,5022
992,2965,462,14-03-2024,2,Mobile App,2110,4220
993,4191,500,26-03-2024,1,Store,4766,4766
994,1131,119,17-08-2022,2,Mobile App,2145,4290
995,1414,38,13-03-2024,1,Store,2732,2732
996,3598,185,19-12-2022,1,Web,308,308
997,3745,358,11-06-2023,3,Web,1943,5829
998,2119,242,10-03-2022,3,Mobile App,477,1431
999,664,51,09-07-2022,1,Web,1679,1679
1000,2635,425,23-05-2024,1,Mobile App,798,798
1001,2775,463,25-09-2023,1,Store,4286,4286
1002,3970,127,09-09-2023,2,Mobile App,2143,4286
1003,3491,103,08-01-2023,1,Mobile App,1025,1025
1004,1572,454,22-05-2024,2,Mobile App,3017,6034
1005,1524,477,09-09-2024,1,Web,3702,3702
1006,988,229,18-08-2024,3,Store,4431,13293
1007,3239,211,08-03-2023,1,Mobile App,1981,1981
1008,3846,436,23-04-2022,1,Store,1806,1806
1009,3694,385,30-09-2023,2,Web,4794,9588
1010,99,85,26-06-2022,1,Mobile App,1751,1751
1011,2289,359,21-12-2023,2,Mobile App,1134,2268
1012,1515,274,02-11-2023,2,Store,4707,9414
1013,4298,27,27-03-2022,3,Store,2176,6528
1014,634,348,13-08-2023,3,Store,3493,10479
1015,4842,72,17-07-2023,3,Mobile App,1465,4395
1016,4586,95,06-12-2023,3,Mobile App,3849,11547
1017,579,76,06-05-2024,2,Store,2831,5662
1018,3960,426,26-02-2023,1,Store,728,728
1019,273,6,17-07-2023,2,Store,1861,3722
1020,4882,90,25-06-2022,3,Web,2640,7920
1021,3955,80,01-10-2022,1,Mobile App,2055,2055
1022,3928,222,25-02-2023,2,Store,3127,6254
1023,453,83,14-04-2024,1,Web,4938,4938
1024,1176,82,12-07-2024,2,Mobile App,1559,3118
1025,4912,152,12-06-2022,1,Web,3540,3540
1026,414,45,20-11-2022,1,Store,3170,3170
1027,1551,212,03-04-2023,3,Web,2603,7809
1028,4527,71,06-04-2023,3,Web,2821,8463
1029,4991,263,04-06-2024,1,Store,1467,1467
1030,1947,400,08-03-2024,1,Store,1215,1215
1031,192,382,18-06-2022,3,Mobile App,2110,6330
